IZ_MMS	NZ_MMS	OCLC	BIB_LEVEL	DOC	TAG	IND	FIELD
990257344370306576	9910640998506561	10956511	s	 	590	  	$a 2-29-80, publisher, $26.03. 1978 ed., c.1: 7180. $5 FTaSU $9 local
990257344370306576	9910640998506561	10956511	s	 	590	  	$a 6-18-81, publisher, $25.86. 1978 ed., c.2: 7655. $5 FTaSU $9 local
990257344370306576	9910640998506561	10956511	s	 	590	  	$a 10-22-85, publisher, $29.95. 1978 ed., c.3: S5445. $5 FTaSU $9 local
990257344370306576	9910640998506561	10956511	s	 	590	  	$a 12-16-85, Foundation gift. 1982 ed.: FG5608. $5 FTaSU $9 local
990257347910306576	9910640993706561	11017012	m	 	590	  	$a 1-15-88, exchange. FG7957. $5 FTaSU $9 LOCAL
990257358310306576	9910640930306561	11136548	m	 	590	  	$a 4-26-85, Foundation gift. FG5095. $5 FTaSU $9 LOCAL
990257388340306576	9910640936506561	11504235	m	 	590	  	$a 2-1-85, exchange. FG4759. $5 FTaSU $9 local
990257392300306576	9910640943206561	11531631	m	 	590	  	$a 11-4-83, State gift. SG2094. $5 FTaSU $9 local
990257399570306576	9910640938706561	11574095	m	 	590	  	$a 7-23-86, publisher, $11.96. FP6370. $5 FTaSU $9 local
990257402180306576	9910640973906561	11595555	m	 	590	  	$a 10-27-83, State gift. SG1991. $5 FTaSU $9 LOCAL
990257403370306576	9910640941506561	11620875	m	 	590	  	$a 5-21-85, publisher, $22.00. FP5166. $5 FTaSU $9 local
990257407160306576	9910640988906561	11673887	m	 	590	  	$a 5-2-86, exchange. FG6046. $5 FTaSU $9 local
990257412950306576	9910640942106561	11718312	m	 	590	  	$a 6-27-91, publisher, $32.50. FP11628. $5 FTaSU $9 LOCAL
990257416960306576	9910640951206561	11747834	m	 	590	  	$a 6-5-90, Foundation gift. FG11014. $5 FTaSU $9 LOCAL
990257417810306576	9910640987106561	11755457	m	 	590	  	$a 11-15-85, permissions copy. FG5571. $5 FTaSU $9 local
990257420910306576	9910640924206561	11784044	m	 	590	  	$a 9-14-87, Wittenborn, $48.75. S7477. $5 FTaSU $9 local
990257433410306576	9910640944806561	11888002	m	 	590	  	$a Library holdings: v.1 and v.2. $5 FTaSU $9 LOCAL
990257433410306576	9910640944806561	11888002	m	 	590	  	$a 1947, John Ringling Library. v.1: 660; v.2: 661. $5 FTaSU $9 LOCAL
990257434600306576	9910640956006561	11902506	m	 	590	  	$a 4-26-85, exchange. FG5081. $5 FTaSU $9 LOCAL
990257437570306576	9910640923406561	11918492	m	 	590	  	$a 9-24-85, publisher, $12.00. FP5320. $5 FTaSU $9 local
990257441680306576	9910966166706561	20437312	m	 	490	0 	$a The Students' series of English classics $5 FTaSU
990257441680306576	9910966166706561	20437312	m	 	505	0 	$a I. Joan of Arc. II. The English mail coach. III. Levana and our ladies of sorrow. $5 FTaSU
990257443630306576	9910640996306561	12013800	m	 	590	  	$a 11-13-84, publisher, $4.00. FP4663. $5 FTaSU $9 LOCAL
990257443960306576	9910640933106561	12013866	m	 	590	  	$a 3-4-86, Art Catalogues, $5.00. FP5839. $5 FTaSU $9 LOCAL
990257453640306576	9910640940706561	12096583	s	 	590	  	$a Library holdings: 1984, 1985, 1986, 1988 $5 FTaSU $9 LOCAL
990257453640306576	9910640940706561	12096583	s	 	590	  	$a 11-15-85, Foundation gift. 1985: FG5544. $5 FTaSU $9 LOCAL
990257453640306576	9910640940706561	12096583	s	 	590	  	$a 5-10-89, Foundation gift. 1984: FG9071; 1986: FG9073; 1988: FG9072. $5 FTaSU $9 LOCAL
990257466730306576	9910640922906561	12184528	m	 	590	  	$a 3-8-85, publisher, $267.00. FP4853. $5 FTaSU $9 LOCAL
990257473630306576	9910642556906561	12250843	m	 	590	  	$a 7-16-85, SIES, $10.22. FP5228. $5 FTaSU $9 local
990257473900306576	9910642563706561	12259066	m	 	590	  	$a 2-4-85, publisher, $8.10. c.1: FP4838. $5 FTaSU $9 LOCAL
990257473900306576	9910642563706561	12259066	m	 	590	  	$a 10-2-87, ? , ? . c.2: FG7577. $5 FTaSU $9 LOCAL
990257485740306576	9910642517606561	12389482	m	 	590	  	$a 12-69, Laget, $5.68. 5551. $5 FTaSU $9 LOCAL
990257491450306576	9910642567106561	12509934	m	 	590	  	$a 1988, Gift. SG7923. $5 FTaSU $9 LOCAL
990257495500306576	9910642561506561	12553531	m	 	590	  	$a 5-22-86, publisher, $100.00. v.1, pt.1: S6088. $5 FTaSU $9 local
990257495500306576	9910642561506561	12553531	m	 	590	  	$a 10-22-85, publisher, $80.00. v.1, pt.3: S5428. $5 FTaSU $9 local
990257495850306576	9910665539206561	1514325	s	 	590	  	$a sc 82 $5 FTaSU $9 LOCAL
990257495880306576	9910642571106561	12555139	m	 	590	  	$a 9-15-87, Jaap Reitman, $60.00. S7501. $5 FTaSU $9 local
990257499260306576	9910642552306561	12585194	m	 	590	  	$a 12-16-85, exchange. FG5610. $5 FTaSU $9 local
990257501390306576	9910642515506561	12598021	m	 	590	  	$a 11-3-87, exchange. FG7721. $5 FTaSU $9 local
990257503880306576	9910642570406561	27728853	m	 	590	  	$a 1-29-86, exchange. FG5736. $5 FTaSU $9 LOCAL
990234440970306576	9910875599506561	11496478	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990234444560306576	9910875594506561	29024896	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990234444890306576	9910875608506561	17540588	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990234446500306576	9910875559406561	11570206	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990234537960306576	9910718084406561	1763219	s	 	590	  	$a Includes v. 4, no. 4 (Oct. 1964)-v. 5, no. 4 (Oct. 1965) of succeeding title: ABS quarterly check-list of psychology. $5 FTaSU $9 LOCAL
990234537960306576	9910718084406561	1763219	s	 	590	  	$a Cop. 1: Reprint by Johnson Reprint Corporation, 1971 of Vol. 1, no. 1 (Jan. 1961)-v. 4, no. 3 (July 1964) of Quarterly check-list of psychology (American Bibliographic Service ; 1961) bound with Vol. 4, no.4 (Oct. 1964)-v. 6, no. 3 (1966) of ABS quarterly check-list of psychology and Vol. 6, no. 4 (1966)-v. 8 (1968) of Quarterly check-list of psychology (American Bibliographic Service : 1966) $5 FTaSU $9 LOCAL
990234677020306576	9910688054106561	4844148	s	 	590	  	$a Microfiche edition covers 1936-1950. $5 FTaSU $9 LOCAL
990234697830306576	9910688074406561	4908784	s	 	590	  	$a Vols. for 1937-1975 on negative microfilm. $5 FTaSU $9 LOCAL
990234763140306576	9910688088406561	5165869	s	 	590	  	$a Microfiche edition covers 1960-1975. $5 FTaSU $9 LOCAL
990234786420306576	9910688099706561	5251508	s	 	590	  	$a Microfiche edition covers 5th, 1936. $5 FTaSU $9 LOCAL
990234787810306576	9910688091306561	5256871	s	 	590	  	$a Microfiche edition covers 3rd (1930) and 5th (1936). $5 FTaSU $9 LOCAL
990234787810306576	9910688091306561	5256871	s	 	590	  	$a Microfiche title: Minutes. $5 FTaSU $9 LOCAL
990234790810306576	9910688149206561	9240040	s	 	590	  	$a Microfiche edition covers 1932, 1954, 1957, 1961/62, 1967/68, 1969/70-1973/74. $5 FTaSU $9 LOCAL
990234791290306576	9910688055106561	5268151	s	 	590	  	$a Microfiche edition covers 1957/58-1963. $5 FTaSU $9 LOCAL
990234821590306576	9910875650306561	7596095	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990234823380306576	9910875650706561	50424847	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990234947370306576	9910875650106561	22953991	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990234967900306576	9910688133006561	6313055	m	 	590	  	$a SuDoc No. 982-D-11 $5 FTaSU $9 LOCAL
990234967900306576	9910688133006561	6313055	m	 	590	  	$a Item No. 982-D-11 $5 FTaSU $9 LOCAL
990234984010306576	9910930809406561	6416818	s	 	590	  	$a Latest ed. only on Ref. $5 FTaSU $9 LOCAL
990235084350306576	9910875575706561	18197372	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235097930306576	9910875585306561	889753	m	e	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235125790306576	9910875628606561	6373081	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235126820306576	9910875585406561	ocn723234804	m	 	590	  	$a Library's copy of print version shelved under STROZIER LIBRARY: Call# PC1073.A77 2003 $5 FTaSU $9 LOCAL
990235129230306576	9910868460606561	679860	m	 	500	  	$a Rare Book copy: No. 2612. $5 NNC
990235129230306576	9910868460606561	679860	m	 	590	  	$a Edition limited to 4800 copies. This is no. 2452. $5 FTaSU $9 LOCAL
990235180260306576	9910834966106561	11441756	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235182660306576	9910835009506561	37579422	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235202650306576	9910834998706561	20995936	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235208120306576	9910835012506561	7639529	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235218670306576	9910834963606561	18966027	s	 	590	  	$a Allen Forte Collection $5 FTaSU $9 LOCAL
990235227000306576	9910834935406561	16938717	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235249750306576	9910834950506561	32199387	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235263210306576	9910834991906561	42792522	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235264660306576	9910835023406561	21332888	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235266940306576	9910835008306561	21046274	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235269400306576	9910834996406561	11042760	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235271160306576	9910834996206561	6288363	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235273160306576	9910835029106561	21042263	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235274190306576	9910834940806561	41255996	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235274960306576	9910834946406561	25163890	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235275300306576	9910834972006561	16839163	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235278050306576	9910834964506561	21042886	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235287520306576	9910835031206561	29027224	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235292440306576	9910835010306561	19849341	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235293690306576	9910834974506561	05650624	m	 	490	1 	$a Ānandāśramasaṃskr̥tagranthāvaliḥ ; $v 134 $5 FTaSU
990235293690306576	9910834974506561	05650624	m	 	500	  	$a Authorship uncertain, sometimes attributed to Vyāsa. $5 FTaSU
990235293690306576	9910834974506561	05650624	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235303780306576	9910835030606561	16976598	m	 	590	  	$a Allen Forte Collection. $5 FTaSU $9 LOCAL
990235315890306576	9910834941406561	7795646	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235318170306576	9910835031006561	16661732	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235337360306576	9910834990206561	ocn504145090	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235341750306576	9910834979506561	39292097	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235344180306576	9910835010806561	ocn224253048	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235345920306576	9910834974606561	21082040	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235350940306576	9910926877406561	18769846	s	 	590	  	$a Vol. for 1987 bound with serial under its earlier title. $5 FTaSU $9 LOCAL
990235352840306576	9910834967406561	20146637	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235386040306576	9910926888306561	18934508	m	 	590	  	$a Florida State University faculty publication. $5 FTaSU $9 LOCAL
990235388400306576	9910600383706561	686775	m	 	590	  	$a Pt. 3 bound with Abhandlungen der Klasse der Literatur (call no.: 082.A3131a Jahrg. 1968, Nr. 1. $5 FTaSU $9 LOCAL
990235396450306576	9910834999506561	21082002	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235399320306576	9910834998806561	14976052	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235400300306576	9910834964206561	ocn741416685	m	 	590	  	$a What did they expect? / R. K .R. Thornton -- That awkward squad: Ivor Gurney and John Clare in the line of English poetry / Sally Minogue -- Ivor Gurney and the poetics of war: an intensification of the Georgian aesthetic / Charles Mueller -- Gurney's duality: well-spring, correlations and conflicts / Philip Lancaster -- The craft of beauty: an interdisciplinary model of criticism for the songs / April Fredrick -- What makes a song-cycle a cycle? / Peter Palmer -- Gurney the musician / Stephen Banfield -- The unpublished songs of Ivor Gurney: a composer's reappraisal / Ian Venables -- Asylum-made lunatics: life in Dartford / Kate Kennedy -- Brightly coloured and exceptionally cheap: the asylum in the early 20th century / James Allum -- Ivor Gurney's illness: The tide of darkness / Pamela Blevins -- Gone out is part of sanity: reading from Ivor Gureney's Shell shock / Mark Facknitz. $5 FTaSU $9 LOCAL
990235400300306576	9910834964206561	ocn741416685	m	 	590	  	$a Signed by Charles Mueller. $5 FTaSU $9 LOCAL
990235414270306576	9910834981506561	47791182	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235416760306576	9910834980506561	4250065	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235463850306576	9910835023606561	39810877	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235464200306576	9910834942106561	39810898	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235469000306576	9910834935006561	37806731	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235482700306576	9910834947506561	9217599	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235490680306576	9910834994306561	10246696	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235491820306576	9910926834006561	7250422	m	g	590	  	$a Moved to SYS 002007247 (071219 <sjh>) $5 FTaSU $9 LOCAL
990235493100306576	9910834956706561	11010181	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235507340306576	9910834952206561	11404996	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990235554000306576	9910974861006561	13468908	m	 	590	  	$a Accompanied by guide with title: Records of a Scottish village, Lasswade 1650-1750. Shelved under LC No.: Micr DA 890 L38 R43 1982. $5 FTaSU $9 LOCAL
990235568600306576	9910803157206561	7862837	m	 	590	  	$a SuDoc. No.: E 1.28: SERI/TR-434-372. $5 FTaSU $9 LOCAL
990235583670306576	9910974852806561	22725703	m	n	590	  	$a Shelved in Oversize. $5 FTaSU $9 LOCAL
990235682150306576	9910773183006561	8014498	m	 	590	  	$a Author's inscription. $5 FTaSU $9 LOCAL
990235682150306576	9910773183006561	8014498	m	 	590	  	$a Florida State University faculty publication. $5 FTaSU $9 LOCAL
990235686250306576	9910974901406561	6216698	s	 	590	  	$a Vol. 7 no. 15 (1920) bound with successive entry. $5 FTaSU $9 LOCAL
990235693580306576	9910974911006561	20436692	m	 	490	0 	$a CIER economic monograph series ; $v no. 18 $5 FTaSU
990235726120306576	9910974899006561	1644852	s	 	590	  	$a Includes v. 7 (1971) of serial under it earlier title. $5 FTaSU $9 LOCAL
990235745540306576	9910886435606561	19724037	m	 	590	  	$a Asian Religions Collection $5 FTaSU $9 LOCAL
990235747680306576	9910886475606561	6921283	m	 	590	  	$a Asian Religions Collection $5 FTaSU $9 LOCAL
990235747970306576	9910974926206561	21584681	m	 	590	  	$a Accompanies microfiche shelved separately under: Mif 1348. $5 FTaSU $9 LOCAL
990235748400306576	9910886499906561	ocn221522037	m	 	590	  	$a Florida State University faculty publication. $5 FTaSU $9 LOCAL
990235750680306576	9910974880906561	1785009	s	 	590	  	$a Vols. 7 (1971) bound with serial under it later title. $5 FTaSU $9 LOCAL
990235764410306576	9910974872606561	05621854	s	 	362	0 	$a BD. I- . $5 FTaSU
990235764410306576	9910974872606561	05621854	s	 	500	  	$a Each volume individually titled. $5 FTaSU
990235764410306576	9910974872606561	05621854	s	 	500	  	$a Includes index. $5 FTaSU
990235869150306576	9910943567406561	7175113	m	 	590	  	$a l981, $6.45, 7571. $5 FTaSU $9 LOCAL
990235890110306576	9910902985106561	9096259	s	 	590	  	$a Issue for 1923 bound with later title. $5 FTaSU $9 LOCAL
990235964680306576	9910773166906561	8387187	m	 	590	  	$a Florida State University faculty publication. $5 FTaSU $9 LOCAL
990236006290306576	9910902978506561	6341778	m	k	590	  	$a Library second copy has only one part each of trumpet and timpani. $5 FTaSU $9 LOCAL
990236087180306576	9910938424506561	1379733	m	 	590	  	$a - $5 FTaSU $9 LOCAL
990236097310306576	9910664552006561	21097918	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990236099860306576	9910664494506561	12052570	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990236110530306576	9910664523106561	6280244	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990236112480306576	9910664556706561	13891583	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990236128940306576	9910903056506561	05773241	s	 	362	0 	$a 1913-1962. $5 FTaSU
990236128940306576	9910903056506561	05773241	s	 	500	  	$a Continuation of the reports of the chief native commissioner, Masbonaland and chief native commissioner, Matabeleland, respectively. $5 FTaSU
990236128940306576	9910903056506561	05773241	s	 	500	  	$a Published also by the division under an earlier name: Dept. of Native Affairs. $5 FTaSU
990236128940306576	9910903056506561	05773241	s	 	533	  	$a Microfilm. $b Washington, D.C., $c Library of Congress, distributed by Andronicus Pub. Co., $d 1971. $e 2 reels. 35 mm. $5 FTaSU
990236131790306576	9910903054906561	7744002	s	 	590	  	$a Library has: 4-18, année (1896-1910) $5 FTaSU $9 LOCAL
990236134440306576	9910903062306561	10134904	s	 	590	  	$a Library has on microfiche: v.1-38 1925-62 ; on microfilm: v.39, no.1-2 Mar-June 1963. $5 FTaSU $9 LOCAL
990236165310306576	9910664548606561	16624233	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990236168240306576	9910664552306561	23952479	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990236170020306576	9910664548206561	20044288	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990236210140306576	9910922359806561	4634516	s	 	590	  	$a Bound with serial under its later title. $5 FTaSU $9 LOCAL
990236232390306576	9910613144206561	02576855	m	 	490	0 	$a American Management Association. Personnel series ; $v no. 128 $5 FTaSU
990236232390306576	9910613144206561	02576855	m	 	500	  	$a In American Management Association. Personnel series. New York, 1967. Nos. 124-136. $5 FTaSU
990236232390306576	9910613144206561	02576855	m	 	500	  	$a Reprint of the 1949 ed. published by American Management Association, New York. $5 FTaSU
990236232390306576	9910613144206561	02576855	m	 	500	  	$a Papers presented at the Fall Personnel Conference of the American Management Association, New York City, Sept. 26-28, 1949. $5 FTaSU
990236233490306576	9910613172006561	02577019	m	 	490	0 	$a American Management Association. Personnel series ; $v no. 127 $5 FTaSU
990236233490306576	9910613172006561	02577019	m	 	500	  	$a In American Management Association. Personnel series. New York, 1967. Nos. 124-136. $5 FTaSU
990236233490306576	9910613172006561	02577019	m	 	500	  	$a Papers presented at the Midwinter Personnel Conference of the American Management Association, Chicago, Feb. 14-16, 1949. $5 FTaSU
